episode,phase,smiles,reward,size_center,entropy,kl_coef,max_steps,replay
5856,2,CCC1C=CCCNCCCC(C=CC(=O)C2CNC2=O)C1C(Cl)NCl,0.13507692556943,27.928,0.1,0.5,60,1000
5856,2,CC1CC1OC(NC(C)N(C)C(F)Cl)C(CCC(O)NC(CO)SCF)CCC(Cl)NF,0.16608578892602208,27.928,0.1,0.5,60,1000
5856,2,CCN(O)SN(O)CC(S)C(CNCC(CN(C)O)SC)C(C)OC(SCCN)C(C)C,0.1741414817749024,27.928,0.1,0.5,60,1000
5856,2,CCCCC(CCN(C(O)CCC(O)OOCl)C(CCC(C)NC(O)C(S)C(C)Cl)NC(O)CSC)C(C)CN(C)Cl,0.24744969375185127,27.928,0.1,0.5,60,1000
5856,2,CCCCCCC1CNC(C)C(CC)ON2C3CC(C3)NCNC(C(CC)CC)C(NC(C)C(C(C)(O)C(C)CC)C2C)C1O,0.20195155128523462,27.928,0.1,0.5,60,1000
5856,2,CC1NCC2C(C)CCC(CO1)CC1(F)CCNN(C(N)C1)C2C(C)N,0.15406295599332587,27.928,0.1,0.5,60,1000
5856,2,CCC(CC(O)C=N)C(C)NC(CCNC(CCCO)C(C)Cl)OCCC(C)CC(C)OO,0.2556684943057279,27.928,0.1,0.5,60,1000
5856,2,CC(C)C1OCCC2NC(C)C(C3CCC(Cl)CC3)C(O)(O1)N(C1CCN1N)C2C,0.24351083041186483,27.928,0.1,0.5,60,1000
5856,2,CCCC(O)C(OC(CCCNC(O)OC)CN1CC(OCC)CC(OCC)CC(CC)N(O)C(O)CCC(OC)CNC1(C)CCC(OC)C(N)CC)C(C)C,0.290859591941496,27.928,0.1,0.5,60,1000
5856,2,CCCC1CCCC(CO)NCCC(F)C(OC)NC1C(NOC)C(CCCC(O)CC)C(CCl)C(C(CN)OC)C(C)C(N)O,0.32396666729951157,27.928,0.1,0.5,60,1000
5888,2,CC(Cl)C1CCC(OCC(O)N(CCO)C2CCC2C)C(N)CCC1C,0.17789000151189982,27.944,0.1,0.5,60,1000
5888,2,C=C(C)N(Cl)C(=C)C1=CC=C(Cl)C(F)=C1CC(=O)CNC(C)=O,0.15764088678564553,27.944,0.1,0.5,60,1000
5888,2,C=CC1C(C(=C)C)CC(C)(O)C2CN1NC2O,0.04672464132479778,27.944,0.1,0.5,60,1000
5888,2,CNC(O)C(CCSC)NOC(CCN)CN(F)C(CCS)(C(O)CC(C)C(O)O)C(C(C)C)N(C)N,0.2559507554025768,27.944,0.1,0.5,60,1000
5888,2,CCC1C(Cl)CN2CC(C(=O)O)=CC(=CSC)C(=NCN1NC1(O)C=C=C1)N2,0.17433837542236727,27.944,0.1,0.5,60,1000
5888,2,CSC1COC2CCNC3C(O)N3C(O)C2C1CC1CCC1O,0.12426636061812205,27.944,0.1,0.5,60,1000
5888,2,CCCC1SC(C(S)C(C)(O)C(O)C(C)O)C(C(O)O)CCCC1Cl,0.12183583615658777,27.944,0.1,0.5,60,1000
5888,2,CCCOC(SC(NNC(CC(C)C(CC)C1COC1O)C(C)C(C)(N)O)C(O)O)C(C)(C)N,0.2683145633987629,27.944,0.1,0.5,60,1000
5888,2,CCOC(CCl)CCC(C)CC(O)C(CCC1C(O)NC(Cl)CNC(CC)C(C)(C)CNCC(Cl)CN(Cl)C1Cl)NC(C)O,0.23827748489730308,27.944,0.1,0.5,60,1000
5888,2,NC1CNC2C(Cl)NC(CC3CCCNCC(O)C32)C(O)C1O,0.10031681487797306,27.944,0.1,0.5,60,1000
5888,2,CCCC(NN(N)C1C2CC(CC3CCC(OC)NSC(C(C)O)C(C)NCCC(SC(O)CC(CN)CNC3)C1C(C)C)C(F)O2)OC,0.29807683289642595,27.944,0.1,0.5,60,1000
5888,2,C=C1SC1N(F)C1=C=C=C=CO1,0.015586286917722639,27.944,0.1,0.5,60,1000
5888,2,CCC(CCC(C(O)CCCC(C(N)CCCC(O)O)C(C)(CSCl)OC(O)N(C)CO)C(CC)OOC)C(C)O,0.24813865197344212,27.944,0.1,0.5,60,1000
5888,2,CCC(C(C)F)C(Cl)C(C)(F)OC1(C(CO)NCC(O)O)CCC(O)N(C2CC(Cl)NC(C)CN(CC)N(C)C2)CC(F)C(O)C(C)C(C)CCN(CC(C)C)CC1,0.29718006400662056,27.944,0.1,0.5,60,1000
5888,2,COC(CNC1C(CCNC(C)O)CCCCC(CO)C1C)C(CC(C(C(C)O)N(C)C)C(C)N(C)N)OO,0.3171071024331884,27.944,0.1,0.5,60,1000
5888,2,CCC1C(N)CC(C)NNCCC(CN(O)Cl)C2CCN3CC(CCC(SCO)C(O)C3)NC(C(C)(C)C)C(O)NNC12,0.2694474032642456,27.944,0.1,0.5,60,1000
5888,2,CC1=CSC2=C3C(=C(F)N4CCC4(C)C(S)CC23)C=CC=CC=C(C=NSO)N(SO)C1,0.17769494176742087,27.944,0.1,0.5,60,1000
5888,2,CCC(CC)CCCC1CCCC(C)(O)C2SCC(O)(C(O)N1)C(CC)N2N(Cl)Cl,0.22020177464114932,27.944,0.1,0.5,60,1000
5888,2,CC(C(N)N)C(O)C1CN(OO)C(S)C(C)(N)SSCOC(C(O)O)CCCCN1,0.13047139186948198,27.944,0.1,0.5,60,1000
5888,2,CCC1C(C)C(C)C(C(C)(C)OO)C(CCN(C)C)C(C)(CC)C(CCC(C)C)C(O)(F)C(CSC)CCC(C)C1CC(C)Cl,0.1481603693259226,27.944,0.1,0.5,60,1000
5888,2,CCC1CC2NC3C(O)C2CCC(CON(S)C(C)(F)NC(O)SN)C(C)C3CCCC(N)CCN1,0.22928569554438943,27.944,0.1,0.5,60,1000
5888,2,CCOSSC1CCOOC(C(C)C(C)C)C(N)C(NCCN(O)O)CC(O)C(C(C)O)C(C)CC1,0.2539089357021873,27.944,0.1,0.5,60,1000
5888,2,CCC(C)SOC(C)(CSOC)C(OC)C1CCC(C)(O)C(Cl)CS1,0.12678988195056637,27.944,0.1,0.5,60,1000
5888,2,CCN(C)CC(O)C(CC(C(F)NC(CCN(O)C(C)CS)C(O)O)N(C(C)C)N(F)CO)C(CCSC)N(CC)C(C)O,0.28946385005525255,27.944,0.1,0.5,60,1000
5888,2,CCCN(C)C1CCC2CC(C)C(O)N(C(C)O)OC(C(OCC)N(C)S2)N1C(C)(N)SC,0.2588064903656269,27.944,0.1,0.5,60,1000
5888,2,CC1=NC2(C=CSC(=NO)C(=O)NOC3=C=NC=CC=C(S)N31)CCC2=O,0.14939831950242463,27.944,0.1,0.5,60,1000
5888,2,CC1CCC(NO)CN(C(C)O)CCC(C(CO)NN)ON(C)C(C(C)O)C(F)OC(CO)C(O)C1,0.23348461388044398,27.944,0.1,0.5,60,1000
5888,2,CC1=C=C=C(OCF)C=C1Cl,0.015432080161064676,27.944,0.1,0.5,60,1000
5888,2,CCCC(OC)C(C)CC(O)C(O)C(C(C)CNO)N(CC)C(Cl)NC(CO)N(O)O,0.1802364219906963,27.944,0.1,0.5,60,1000
5888,2,CC(Cl)CCC1(C)C(O)C(CC2CC(C)O2)C1S,0.05457706828879946,27.944,0.1,0.5,60,1000
5888,2,CCNC(C)(C(CCN(C)CO)OOC)C1CC1CC,0.0729988689433858,27.944,0.1,0.5,60,1000
5888,2,COC(CN)CCCN(NCCNCO)NNC(CCSOC(CCN(O)Cl)NC(NO)C(C)C(C)CCN)ON,0.11060586426901628,27.944,0.1,0.5,60,1000
5920,2,CN1CC(O)C1N(NC(S)NC(N)Cl)C1CC1,0.035495988939167736,27.96,0.1,0.5,60,1000
5920,2,CCCCC(CC(C(O)CC(O)O)C(C)NCCC)C(O)CO,0.11036477841958767,27.96,0.1,0.5,60,1000
5920,2,CCCC(CN(CC)CCN(C)CC)C(C(C)CN)C(F)C(Cl)NCC,0.14252649608367146,27.96,0.1,0.5,60,1000
5920,2,CC(O)C1C(O)C2C1SC(Cl)=CC=CN(CC(N)O)NCCCC(O)N1C(C2N(C)O)C1(F)F,0.20481992909483146,27.96,0.1,0.5,60,1000
5920,2,CCC1NN(N)C(OCCC(CCCCO)SN)C(S)C1C,0.08660129704368463,27.96,0.1,0.5,60,1000
5920,2,CC(CCCC1CC(F)C2(C)CC(N)CN2C1)OCC1C(N)CCCC(O)CC1O,0.25213611763155397,27.96,0.1,0.5,60,1000
5920,2,CCC(CC(NOC(C)C(CO)C(C)(C)O)N(C)C(C)C(N)O)SC,0.14171862500268612,27.96,0.1,0.5,60,1000
5920,2,CC(C)C(F)N(CC(S)CCl)N(CO)SSN,0.034724925669531746,27.96,0.1,0.5,60,1000
5920,2,COC1CCCN(SC(C(O)O)C(NC(Cl)Cl)C2CCC3(NCCC3C)OCC(N)NC2)N1,0.18970945690015292,27.96,0.1,0.5,60,1000
5920,2,C=C(C)C1C(C(=O)NO)CC(C)N1C,0.027236094779271455,27.96,0.1,0.5,60,1000
5920,2,C=C1CN=C2ON=C(Cl)C3=CC4=NC(C)(O)C3SC(C(=NO)OC(=C)C)=C(CC2=N1)N(O)S4,0.1729364861147655,27.96,0.1,0.5,60,1000
5920,2,CSC1=C2N=C3C(O)C4C(=O)C(=C1)OC(SC=C(O)NOCC(C)NC3C4O)C(C)C(S)OC(C)SC2=O,0.20743570886528917,27.96,0.1,0.5,60,1000
5920,2,CN(COC1=CC(C)(C)N=C1)C1CC(F)CC1O,0.062268789813282266,27.96,0.1,0.5,60,1000
5920,2,CCC1CCC(CN(CN)C(C)C(C(NO)C(O)O)N(C)F)C(C)CCOC2C(C(O)CC(C)O)SN12,0.2865622206495162,27.96,0.1,0.5,60,1000
5920,2,CCCN(CO)C(CSC(O)CO)C(NC)N(C)CN(Cl)C(NC(Cl)C(O)O)C(O)NSCl,0.10932230180194995,27.96,0.1,0.5,60,1000
5920,2,CCCCCC(Cl)C(C1CC(C)SCC(O)N(C(CCC)N(C)S)C1)C(N)(O)CC(CCOC)CCC(C)(C)ON,0.2924287750492667,27.96,0.1,0.5,60,1000
5920,2,CCC(C1CCCCCC(O)CC(C)C(SNC(C)C(O)O)O1)N(C)O,0.15437675124843145,27.96,0.1,0.5,60,1000
5920,2,CCC(CCl)C(O)CSC(O)N(C)CNC1C(C)CN(O)C1C(C)O,0.13990415036515175,27.96,0.1,0.5,60,1000
5920,2,CNC(CCC(C)C)NN(COC(C)O)C(SCO)C(C(C)C)C(O)O,0.15720662032842087,27.96,0.1,0.5,60,1000
5920,2,OC1CN(CS)C(O)C2CCCCCC12,0.035766736196678146,27.96,0.1,0.5,60,1000
5920,2,CCCCC(C)CCC(CC)C1OCC(O)N(CCN(Cl)CCC(O)ON)C(C(C)C)C(O)CCC(O)CC(C)C(C(C)C)C(O)CCC1Cl,0.2768383477314504,27.96,0.1,0.5,60,1000
5920,2,NCC(OO)C(O)C1C(O)CN2CCCSN(S)CSNN(NS2)NC1N,0.08212810674677379,27.96,0.1,0.5,60,1000
5920,2,CCCCC(O)CN(C(N)O)C(CCF)C(F)C(C(O)COC(CC)CCC)N(C)N,0.23596457052278885,27.96,0.1,0.5,60,1000
5920,2,CCOC(Cl)CCN1C(O)C2CCCN1CC(Cl)CC(O)C2,0.10967641688332716,27.96,0.1,0.5,60,1000
5920,2,CCOC(CCC(CO)SC)CSC1(CS)OCNC(N)C(C(C)O)C(F)C1CN(O)CN,0.20634081026622594,27.96,0.1,0.5,60,1000
5920,2,CNC1C(O)SCCC(OC)C(O)CCCC(C(C)O)CN1OC,0.14902107170863804,27.96,0.1,0.5,60,1000
5920,2,COC(CC1CC(C)C2CNNC(C(O)O)CCC(O)C(COC(O)C(F)(OC)CC1S)C2)NN,0.2308705235458794,27.96,0.1,0.5,60,1000
5920,2,C=CN1C=COOC12CCC(Cl)=C(SN)N=N2,0.043298683984953464,27.96,0.1,0.5,60,1000
5920,2,CCN1CCNCC(O)CC1C(CCNC(O)C(C)N)CCC(N)CC(S)C(Cl)Cl,0.1978031512321621,27.96,0.1,0.5,60,1000
5920,2,CCC1CCCC(O)C(C)C(C)CC(N)(C(C)(C)F)CCC1,0.10633434936661121,27.96,0.1,0.5,60,1000
5920,2,CC(CF)CCCCC(C)(O)O,0.020177762574519482,27.96,0.1,0.5,60,1000
5920,2,CNCC1CCC2CCCNC(C)CCCC(C)(CC(O)CCCO1)C2O,0.17756553150590498,27.96,0.1,0.5,60,1000
5952,2,CCONC(C)(CO)C1(F)COOOC(C)(O)CN(C(C)Cl)C(N(O)C2CN(NOC)C(CN)C(C)C(C)C2O)S1,0.16953627088010526,27.976,0.1,0.5,60,1000
5952,2,N=C1CC(Cl)=N1,0.006056577540014737,27.976,0.1,0.5,60,1000
5952,2,CCN(C)C(O)CSC(NSOO)C(O)C(C)C(C(O)CN(O)CO)C(Cl)CSC(C)O,0.12093198455062608,27.976,0.1,0.5,60,1000
5952,2,C=C1OSC2=C(Cl)C2SO1,0.012529685445422238,27.976,0.1,0.5,60,1000
5952,2,CCC(CC(OC1CCC(O)C(OC)CC1C(N)O)C(C)C(C)OO)NO,0.14480366225705288,27.976,0.1,0.5,60,1000
5952,2,CC1CC(C)NC2SCC3CCC(S3)C(N)C(Cl)CC(C(Cl)C1)C(O)N(C(S)C(N)O)C(O)CC2C,0.22437618307096435,27.976,0.1,0.5,60,1000
5952,2,COCC1CC2NN(CS1)C(O)CSC=C2NO,0.048872841967968574,27.976,0.1,0.5,60,1000
5952,2,CCC(Cl)C(SN(CC(C)Cl)CC1OCCC(Cl)S1)C1CCN(C(O)CC(C)N(O)O)NCCC(N)N1,0.19239352592126505,27.976,0.1,0.5,60,1000
5952,2,CC(C)C1CCC2CC3OSC(NN3C(C(O)O)NCC2Cl)OCC(O)N1O,0.13610463437380094,27.976,0.1,0.5,60,1000
5952,2,CCC(O)N(CN(N)C(C)CCC(CC(CC(O)CCC(CCC(C)C(SN)(C(C)O)C(C)O)C(C)C(F)(CC)SCCOOC)OC)C(O)O)C(CO)NO,0.28107862437915987,27.976,0.1,0.5,60,1000
5952,2,CC1=NC2(C)SC2NC2=C(Cl)C(=O)SN(O)N12,0.04281775960572125,27.976,0.1,0.5,60,1000
5952,2,CNC1CCC(Cl)NCNC(OC)OC(Cl)C(C)O1,0.06275422548557895,27.976,0.1,0.5,60,1000
5952,2,CCSC(CCC(N)CC)C(C(C)N)N(O)CC(C(C)CC(N)(F)N(O)O)C1CCNC(NCl)CCCC(O)C(O)C(O)C1,0.27233670166236407,27.976,0.1,0.5,60,1000
5952,2,CC(CC(CNSF)C(O)O)SC(CN)CS,0.03839308817444681,27.976,0.1,0.5,60,1000
5952,2,CCC(CN(CN)CNC(C(C)CCCC(O)O)N(C)C(O)F)C(O)NS,0.14965627663388176,27.976,0.1,0.5,60,1000
5952,2,C=CCC1C(OC)C(O)C(O)C(C)C=NC(O)C(OC)C2C(O)=NC(OC)=NCC(CON)CSCC(O)N1C(CS)CC(CSOC)N2C,0.21736962381747654,27.976,0.1,0.5,60,1000
5952,2,CCCCCCCCOC(C(CC(O)(OC)C(C(C)O)C(O)S)NC)C(CC)(CCC(C)C(O)O)C(CCCNC)OC(C(C)C)C(C)C,0.25372565050375756,27.976,0.1,0.5,60,1000
5952,2,COOSC(C)NC(Cl)CCCO,0.019584779597239154,27.976,0.1,0.5,60,1000
5952,2,CN1CCC(Cl)C(F)C2CCC3SCC(O)NC(Cl)COC(C1O)(N2C)N3O,0.1475191276967223,27.976,0.1,0.5,60,1000
5952,2,CSSN(N)NC(CC(O)C(CSSCCN)C(N)(CO)OO)C(Cl)NC(O)C(C)C,0.10720735031722904,27.976,0.1,0.5,60,1000
5952,2,CCC(O)CCCCC(C(C)CCOSF)C(C(C)F)C(NNO)ON,0.13804540472314414,27.976,0.1,0.5,60,1000
5952,2,CCNN(CNC(C)O)NN(O)C1(OC)CC(OC)CC(N(O)C(O)CO)CC(OC(CCCCNN)CC(O)CO)CCCC1C,0.21563438837221036,27.976,0.1,0.5,60,1000
5952,2,COOCCCCC1CN(O)CN(O)C1CCN(C)C,0.07678324306494559,27.976,0.1,0.5,60,1000
5952,2,CCCNC(CCOOC)CCC(CCNCC(CC)CONO)C(CC(CO)C(C)C)C(CC)OC,0.2834375650078763,27.976,0.1,0.5,60,1000
5952,2,CCC(F)CC(CCC(O)(F)Cl)CNC(C)CNC(C)O,0.08377024508831309,27.976,0.1,0.5,60,1000
5952,2,CCOC1C(CN)C(CC)CN2CCC(C)N(C(O)CC2C)C1C,0.1479400457036716,27.976,0.1,0.5,60,1000
5952,2,C=CCC(C(C)N)C(O)CNCC(C)(SC(S)C(O)SCCC)C(O)C1CCC(F)O1,0.19725777508286751,27.976,0.1,0.5,60,1000
5952,2,CCC12CC(F)C(CO1)N(C(O)CO)CC(C)(O)C1CC(C)CC2C(C(Cl)CSN)CC1N,0.2585332370045964,27.976,0.1,0.5,60,1000
5952,2,CCC1SN2C=C(O)C=CN(SC(=C=O)C(=O)OCC2O)SC1C,0.09425530783215058,27.976,0.1,0.5,60,1000
5952,2,COC1CCC2C3CC4CC(O)C1NC(N)C3CC(O)CC(O)NCC2(C)C4O,0.1955299801149586,27.976,0.1,0.5,60,1000
5952,2,CCC1CNN1C(F)C(N)O,0.014343609865499929,27.976,0.1,0.5,60,1000
5952,2,CSC=C(SC)C(=NO)N1OCNC1=O,0.02975912739515768,27.976,0.1,0.5,60,1000
5984,2,CCC(Cl)CC1C(C)CCC(C)NC(NC(O)CC(CC)C(C)CC)(NC(CC(O)NCl)C(C)(C)C)CCC(N(C)O)NNCC1O,0.2817878594102644,27.992,0.1,0.5,60,1000
5984,2,COCC1(O)C2CC3C(C)C(CCN(C)CN2)CC(CCC1OO)C(NNC(O)NO)C3(C)N,0.21622525436415593,27.992,0.1,0.5,60,1000
5984,2,CCC(NC)NCN(C)C(C)(F)N(N)C(CCNC)OCCOC,0.10405875960010275,27.992,0.1,0.5,60,1000
5984,2,CCCC(C)(N)C(NN)OC(CO)SN(C(O)CC(O)C(CO)CN(CC)CC(CN)CN(O)O)C(CSN(NC)OCl)NSCC(CO)N(O)O,0.08313334164871097,27.992,0.1,0.5,60,1000
5984,2,CCCCCC(C)(O)CCC(CCC(O)NC(O)O)C(O)C(C)(N)C(CCC(F)CC)N(CCC(O)CO)C(C)C(O)C(CC)SC,0.31085601827879183,27.992,0.1,0.5,60,1000
5984,2,CCCC1CCOCC(C)(C)NC(O)C(CC)C(O)(F)C(CC)(OC)CCNC(S)C(N)CC(O)C(C(O)O)C(CC)C1NCCNC,0.35108317744469303,27.992,0.1,0.5,60,1000
5984,2,CCCCCC(F)CCC(C)(C)CSSC12SC(C)CN(NNCC(O)CC(C)C1C)OC(CN)NNC2C,0.22991061502805651,27.992,0.1,0.5,60,1000
5984,2,CC1C2OCC(F)C13CSC(N(C)O)C(Cl)C3N(O)N2O,0.07324640175124689,27.992,0.1,0.5,60,1000
5984,2,CON1CC(C)NCC(C(O)C(C)C)C1,0.038098940292695053,27.992,0.1,0.5,60,1000
5984,2,CCCCC(CC)CCCCN(C(C)C(O)CO)C(OC(O)O)C(O)C(O)CSC(CC)C(O)NCC,0.24867655530859561,27.992,0.1,0.5,60,1000
5984,2,O=CN(O)C1=CSC=C1,0.010703246374547282,27.992,0.1,0.5,60,1000
5984,2,CCCC(CN1CC(C(O)CC(O)O)C(C)(CC)CCNC1C)OC,0.1607229877875021,27.992,0.1,0.5,60,1000
5984,2,CCC(C(C)O)C(Cl)N(N)C(CC(NC(F)C(N)(F)CC(O)O)ON)SC(O)CN(C)CC(C(O)O)C(O)Cl,0.12034150377645397,27.992,0.1,0.5,60,1000
5984,2,CCC(O)NC(C)(O)CN(NSC)OCC1CC(Cl)CCC1C(CN)CNC,0.1621597184647204,27.992,0.1,0.5,60,1000
5984,2,CCC(C)(C)C(NNC1NCCNNC1C(F)(CO)CCCN)C1(F)OCC(SC(N)(S)NCCl)C1Cl,0.13804767237562163,27.992,0.1,0.5,60,1000
5984,2,CNCC(C(C)N)C(SC)C(F)CN(O)O,0.03621678658216283,27.992,0.1,0.5,60,1000
5984,2,CC(Cl)CCCC(CO)C(F)(CNC1CNN(C)CC(C(C)CCCN)CCSCN(N)NO1)CN(C)C(N)O,0.2002201534920041,27.992,0.1,0.5,60,1000
5984,2,CCC1(N)CC2(C)OC(CSOC)N(N)CC(C)(O)NCC1(CCCNCCC(C)O)CC(C(C)(C)COOC)CCCS2,0.2954091923229366,27.992,0.1,0.5,60,1000
5984,2,CCC12NC3OCCN(C)C(CNC(C)CC(Cl)OC3C(C)O)N(Cl)C(N1)C2C,0.18347561386732594,27.992,0.1,0.5,60,1000
5984,2,CC(N)C1CCC(O)N2CCCCSCC2(NN)N(NNCCCSONS)C(N(C)O)NOC1,0.09248468375390079,27.992,0.1,0.5,60,1000
5984,2,CCC(CC(O)C(O)C(CC(NCC(F)CCC(N)C(CN(Cl)C(CC(C)C)OC)C(O)O)C(F)CCCl)OC)C(O)O,0.26050157619141245,27.992,0.1,0.5,60,1000
5984,2,CCC(C)CN(CCCC(CCC(C)C)C(NC(C(O)C(CC)SC)C(CC)N(N)O)C(NC(N)O)SONC)NC(C)O,0.27101372167275894,27.992,0.1,0.5,60,1000
5984,2,CCCC1CCCNC(C(C)CSOF)C(F)CNCC(OCO)CCC(CC)CCC1O,0.26917767949383725,27.992,0.1,0.5,60,1000
5984,2,CCN(C)CC(CCCCN)NN(CCC(O)C(C)CNNCC(O)(F)C(O)CC(C)CNC(C)O)N(Cl)SC(CCC(CCO)CN(C)O)NN,0.21584507184657362,27.992,0.1,0.5,60,1000
5984,2,CC(O)C1C(C)C(Cl)N(C(C)O)C(O)C2CC(N(C)N)C1N(CCCl)CN2,0.14095528731752693,27.992,0.1,0.5,60,1000
5984,2,CCC(C)C(C(Cl)CC)C(NC(C(O)CC(C)C(N)C(CC)CN)C(C)C(C)N)C(O)C(O)C(C)C(O)NC(C)C(O)O,0.31863273732324054,27.992,0.1,0.5,60,1000
5984,2,CCC(O)COC(C)(C)CC(CCNCSC)CC(NC)N(C)C,0.1332395528574391,27.992,0.1,0.5,60,1000
5984,2,CCNC(CCSCC)NC(NOC)C(CC(O)NCO)C(S)CC(CC(F)Cl)C(C)O,0.2055502542885168,27.992,0.1,0.5,60,1000
5984,2,CCC(F)COC1CNSCC(CC)CC(C(C)NSO)NC1,0.11087150082556524,27.992,0.1,0.5,60,1000
5984,2,CCC(CC)C(CO)C(F)(C(C)N(CO)C(C)C)N(C)C(COSO)CC(C)C,0.216120869610717,27.992,0.1,0.5,60,1000
5984,2,O=C1ONOCN(O)C2(OC(Cl)=C2C(=O)O)S1,0.04307635502201219,27.992,0.1,0.5,60,1000
5984,2,CC1C(O)NCCNCC2CCC(O)C(CCCC1(O)F)S2,0.1009336506086862,27.992,0.1,0.5,60,1000
6016,2,C=CC(C)C(O)C(O)CC(O)C(CC(CCOF)CC(N)(F)CNC(C)O)NCO,0.18207283602406896,28.008,0.1,0.5,60,1000
6016,2,CN(C)C1CC2CCCC(C(C(O)O)C(C)(C)N)NCCC(C)(CS1)ONC2,0.20405732894327555,28.008,0.1,0.5,60,1000
6016,2,CCC(CC1NO1)C1C(O)C(CN)CCC(C)(N)CN(CC)C1CC(NON)C(C)(CC)OC(C(C)F)C(O)NN,0.25873196204743776,28.008,0.1,0.5,60,1000
6016,2,CCCC(Cl)CN(O)CC(CCN(CCOOC)C(NC(Cl)C(CO)CCCCC(C)Cl)NC(CCl)C(Cl)CC)N(OCC)C(O)S,0.24390699816773503,28.008,0.1,0.5,60,1000
6016,2,CCC(CCl)C(C)C1CCSCC(SC)CN(CCCl)CCC1N(OO)OC(N)(OC)OF,0.2126951665784998,28.008,0.1,0.5,60,1000
6016,2,CCC1CCCC(N)C(O)C(C(C)N)C(OO)C(C)OSNCN(NCF)CCNC1,0.195555140622633,28.008,0.1,0.5,60,1000
6016,2,CCCC(C1CCONC1)C(C(O)C(OCC)N(O)C1CC(OOO)CC(CC)C(O)N(F)N1)C(C)(S)SC,0.235185492175167,28.008,0.1,0.5,60,1000
6016,2,CCC(SS)C1CC(C)C(C(C)O)NC1C(C(F)CO)C(CC(O)CO)CC(N)NC,0.21995246146008948,28.008,0.1,0.5,60,1000
6016,2,CCC(N)C(N)SC(C)CC(CCC(CF)C(CCC(C)O)N(C)CO)C(NO)C(O)CC,0.2689548465204117,28.008,0.1,0.5,60,1000
6016,2,COC(CN)(OCS)N(N)C(NNC(O)C(O)C(C)C)C(C)(C)F,0.0949346771404689,28.008,0.1,0.5,60,1000
6016,2,CCC(NC(C)CCNNN(CC)OC)N(C(NOC)C(OO)C(O)CO)C(C)C(C)(C)N,0.18924858369214842,28.008,0.1,0.5,60,1000
6016,2,CC1CCN(CCO)CC(O)N(C(O)S)CC(C)(CCO)NOC(NCl)C1S,0.1508727123120581,28.008,0.1,0.5,60,1000
6016,2,CC1=COC(C)(NCl)C1N(O)COC1=C=C=C=C=C1F,0.06496847932825565,28.008,0.1,0.5,60,1000
6016,2,CCCCCCCC(C)(CNNCCCC)C(O)C(O)C(NNC(O)O)C(O)N(CCC(C)C)CCC(NCCC)C(CC)C(O)C(C)CO,0.3283059196796925,28.008,0.1,0.5,60,1000
6016,2,CCNC(O)C1C(S)CCC1CC,0.022340748616873178,28.008,0.1,0.5,60,1000
6016,2,CCC(OC)C(F)C(C(O)CN(F)F)C(NC(O)C1CC(CN)CCCNCN2C(C)C1C(CO)CCNC(CCC(C)SO)C(O)C2NC)C(C)C(O)O,0.27503314076101754,28.008,0.1,0.5,60,1000
6016,2,CCC(C(C)NC(CCS)ON)C(O)C(F)C(CC)(ON)C(C)N(C)S,0.13392514687047727,28.008,0.1,0.5,60,1000
6016,2,CCCC(N(N(N)N)C(C)(C)C)C(C)(Cl)C(OC(Cl)N(CCCCO)N(O)CO)C(C)CC(CC)CC,0.26970291231200044,28.008,0.1,0.5,60,1000
6016,2,CNCC1CN(SOC)CC(CC(C(C)Cl)C(N)C(O)C(NCO)OO)CCC(O)NN1,0.1568832356226514,28.008,0.1,0.5,60,1000
6016,2,CC1CCC(NO)C(SN)(C2CN2)C1C,0.029991768431771294,28.008,0.1,0.5,60,1000
6016,2,CSSN(CCC(C)C)CCN(C(NCO)SNCCN)C(C)(C)C(C)O,0.14293369466796815,28.008,0.1,0.5,60,1000
6016,2,CCC(CCC(CCC1CC(O)NC(N2CCS2)C(C)C(C)NC(SC(SC)C(O)CN)N(SN)N1)NCO)SC(CC)C(C)C,0.19344549980417083,28.008,0.1,0.5,60,1000
6016,2,C=C1C2=C(O)C=CC=C(O2)C2=C=NC2=NC(N)(Cl)C1CC(Cl)=NCl,0.10805084961486644,28.008,0.1,0.5,60,1000
6016,2,CCCNC(C)CC(CC(O)NC)N(C(F)CN(C)C(O)C(C)N(C(C)C)C(O)CCCN)C(N)C(O)S,0.272642577780099,28.008,0.1,0.5,60,1000
6016,2,CCCCN(C(CO)NO)C(CC(C)(F)NF)NC(CCC(C)C(N)C(C)(C)O)C(C)F,0.2011417672687836,28.008,0.1,0.5,60,1000
6016,2,CCN1CC(C(OCC(O)CN)C(O)NC(O)S)SC(SC)CCN1,0.10749739026318074,28.008,0.1,0.5,60,1000
6016,2,CNSN(CO)C(C(C)C(CCN(F)CNC(C)O)C1CCC(C)C(CC(C)C)CN1)N(C)O,0.24893747943589414,28.008,0.1,0.5,60,1000
6016,2,CON(O)C(O)C1CSCCC(C(CF)CNC(N)S)OC(CCCCCC(C)C)CCCC1(F)OF,0.24814393143737296,28.008,0.1,0.5,60,1000
6016,2,CCC(CNCCN)CC(O)CC(CCCl)C(OC1OC(O)(SN)C(O)C(CN)CCCN(C(O)O)CC(C(O)C(O)CC(C)O)(C(O)C(OCl)C(N)O)C1N)C(O)CO,0.15215386441890735,28.008,0.1,0.5,60,1000
