canonical,n_atoms,qed,sa,lipinski,composition
CC(F)C1CCN(S)C(N)C2OC23C(N1)C1C(O)C1(C)C3C(C)F,24,0.42781978001788074,0.3232620995758051,1,0.7859770194372193
CC1NC2(CC(O)N(O)NC(F)C(C)(C)C)CCC(O)CC2ONC1N,26,0.1948104373892509,0.4516773422652178,1,0.7176043935279002
CCN1CCCCCCCCNC(C(O)O)C(N)C(C)NCCC(C(O)S)CC(CO)(OC)CCC(Cl)ONC1C,41,0.1228548471278477,0.4373264729286313,0,0.9747519114291547
CCSC(CC)C(CNC1CC(OO)N(O)ON(O)C1)OOOC,24,0.30223473389023264,0.4912311951599811,1,0.14023455114631944
COC1CCCC2CCC(C)C3CC(NCCCNC(CC(C)S2)C(O)NOCNNO3)C(S)CCC(Cl)C1Cl,40,0.1685699147917708,0.2542998517537371,0,0.8677948208360401
CCC(F)CCCC(C1CC(CCSN)CC(CNC(CC)NC)CCC1O)N(C)C(O)OC,34,0.15038399257030377,0.5008150811928264,1,0.8954267720623738
COC(C)(C)C1CC(O)CC(O)CC(O)CCCC(OCCC(C)N)C1,26,0.5656944076072884,0.5759848155840647,1,0.6924716915058011
C=CC1(O)CC1OC(CCC(=C)C)C(C)Cl,16,0.551088650783808,0.5584415973100898,1,0.46406178399282605
CCCOC1(C)CC(CCC)CC(OC)CNC(C(O)NOOC)C(O)C(CCCNC(CC)CC)CC(O)N(C)CC(O)OC(C)C1,48,0.05147081289272171,0.41253611976983884,0,0.8830841656069031
CC1CC2OOCCC(ONO)C(O)CCC(CN)CC(O)C(OO)C(C)CCC12,30,0.28103725678331754,0.4659272479820312,1,0.5986668535019175
COSC(N)C(C)C(C)C1NCC(CF)CCC(NCC(F)F)CCC(F)O1,28,0.2940393805548105,0.4591844815114691,1,0.5412817770773136
CCCN(CC(O)NC)CC(O)N(COC(CCOC)CNCS)C(O)CCCSC(SN)(SCNNSC)C(C)S,42,0.01698187828203613,0.42042544539223425,0,0.40289404783053073
COCCC(Cl)C(CF)OCOC(C)(OCC(C)F)N(O)S,22,0.22568085561179355,0.5322377106033572,1,0.3248429628642724
CON1NOC2=C=CC(=S)N1C1=NC(=S)CCSC21C,20,0.5742748451764131,0.39573877298051285,1,0.28922510570397636
C=C(O)NC(F)=C1N=C(F)N2CC(C)=CC2(C)C(=C=O)C1=C(C)F,24,0.35114428951628507,0.5269436329465772,1,0.6662398818051707
CC(CN(O)O)OC1CCCNCC(OCSOOCl)CN(NCO)C(O)CCCCOC2(CCSC3C(C)COC(C)C3(C)CC(Cl)CNC2)CO1,53,0.04001039154177335,0.283096943180979,0,0.7226990948251196
CCN(O)CCCCN(CC(CC(CF)C(C)C)N(O)CO)C(O)S,25,0.12665463088264298,0.5604722571435925,1,0.8754213094989465
CCC(C)COC(C)(CCN(N)CCCONN)OCCCSC,24,0.15543320725071708,0.6158531473154113,1,0.8893924912667486
COC1CNC2CCNCC(CC(O)C(C)N(O)C3NN(SO)C(Cl)(C3CN)C2NC2CCCC2)SNC(C)CC(C)NC2CCC(C1)O2,49,0.08474034846966226,0.3606320316004718,0,0.8002114670781777
CCN(O)CC(N)C1NCCNSC(CC2CN2)CCCSC(C(C)C)OC1O,29,0.18798470906490264,0.4251886015215024,1,0.78706288287696
CCC(CC)C1CC(C)CC(O)C(CCC(SCN)SOC)CCSN1Cl,27,0.18702895071825512,0.45482795160272427,1,0.6500689444814975
CC1CCCCCC(C(O)O)N(C)C2CCC(O)NNC2C(C(C)(C)C)NSSC(O)N1,32,0.15083909025433898,0.44225758684654853,0,0.8552090275464982
CCN(F)CCCC(Cl)CC(CCON(C)Cl)CCC(O)NC(N)CC(C)N(O)CC,31,0.08884260775298451,0.49371901305116356,1,0.7753713657031145
CCC(CCCOC)CCC(O)ON(C)C(CC(CC)CF)C(CO)NO,27,0.16061875354600677,0.5675122490588467,1,0.886940586511069
CCCC(CCCC(NCC(CCO)CCOSC)OCC(C)(C)OF)C(C)O,29,0.14802524974543477,0.5603437173463035,1,0.7831420649001953
CCCN(CCOOC)CC(SC)C(CC(F)OC)NC(O)CO,24,0.15732380537852295,0.5671677811381055,1,0.720127001097489
CCN(O)CC(O)CSC(N)C(CNCCN(CCOC)C(O)F)N(Cl)CO,28,0.04836392599616598,0.5430798789857867,0,0.43233253129229254
CN=c1cc(C)c(F)ccc1Cl,12,0.5884393299497206,0.8063235871940011,1,0.43075460884863914
CCC1NOCC(N2NC(C(C(C)O)C(C)C(O)S)C(S)SCS2)SC(CN)SC(C(O)C(CN(O)O)OC)N1,40,0.05845009990264418,0.28172951653110334,0,0.27340524002697664
CCCCC(CCCCNNSC)C(C)(CCCNC)CCSN(CC)CCC,29,0.10537195023986974,0.6035866675379213,1,0.44848819105528315
CSC(OC(O)C(C)CCC(N)CCC(CCN(CCO)CC(CO)ON)C(N)CN)C(C)C,34,0.07672122517598662,0.5108321563793339,0,0.9522290612310881
CCNC1CC(F)CCN(SC)CCCCCC(CN(C)C2CCSCCN2)OC(N)C1SOC,35,0.30580996969206004,0.46151743430989506,1,0.7211359933819856
NC1CC2(NS1)SCCC2C1CC1C(O)O,16,0.4236652702968105,0.4224602341163626,1,0.6254399451681345
COC1NSC2NC3C(Cl)CCC4C(CC(Cl)C(O)CCCC12)ONC(Cl)CCC(SC)N43,33,0.22888126617280968,0.2492660788853992,1,0.6721621067050363
CCC1CCC(C)C2CC(C(CCN(O)O)NSCCC(N)(O)O)C(C)(O)N12,28,0.11592717108127204,0.4824115658045193,1,0.8576053692751249
CN1C(=O)C=C2SOCCC2C1CC1CN(C(=O)SC2CO2)CO1,24,0.5509496677232241,0.49518749572216403,1,0.6547730444081301
CCCC(O)=CCC1=NC(CN(O)C=N)N(C)C=C(OO)SC(N(O)F)OC=C(C(C)(C)C)S1,34,0.0686429545504505,0.4237087836512785,0,0.6558738127972392
CCCC(CCONCC)C(CC(N)COON)NC,20,0.20939830588560215,0.5858683473007676,1,0.7881632754873003
CCCNC(CCC(C)O)C(NNC(NCC(CCCOC)CC(C)O)SNN)OOSC(CCC)C(C)N,39,0.012052465484925343,0.4707776519207924,0,0.7990288210263976
CCCNC(O)CCCC(S)NN,13,0.17056509148895005,0.646553143656312,1,0.4984829315921505
CCN(CN)C(C)CCC(CCOSC(CCC(C)O)OC)C(O)O,25,0.18069304737121214,0.558962412050122,1,0.8461573096637406
NC12C3C4CC=CN(SO)C3C3(CS3)CC3NN(CC(O)OC15NO5)C(CSN2S4)C(O)O3,33,0.1399646339428529,0.1798672766241973,0,0.2738836466669437
CSOC(F)NC(N)N(C)C,11,0.35477674274743637,0.5490780113580889,1,0.08720479848051424
CCCC(CSC)ONC,10,0.6018107675749481,0.672053774740171,1,0.7803209512872282
CN1C(=O)N2COCCCCCC1NC(O)CC(Cl)(SCl)C2,22,0.6921450541097657,0.4426495774627376,1,0.6005250412272907
C=C=C=NOc1csn1-c1sccc1O,15,0.5073203706933141,0.5745588126791117,1,0.5345215366948813
CCCC(NCC(CCC(C)F)C(O)CCF)OCCCCNC(C)CCCF,29,0.1839156184807552,0.59403310695144,1,0.6251099954706902
CC(CCCOO)CC(O)N(C)N1NSNC1C,18,0.17063016633544553,0.536893190527104,1,0.42540379723945754
CCN1CCCCC(Cl)C2OC(O)C21,14,0.6728709662907747,0.639216699542012,1,0.8383535887182638
COC(CN)C(O)C(C)CN(N)CCC(O)CCCN,20,0.22125149937026095,0.6088790248086983,1,0.7881632754873003
CCCC(O)C(C(O)O)C(N)C(C)(SC)C(CC)C(Cl)CCC,23,0.3136194988704964,0.5457948827515469,1,0.7796794938695052
CCCCN(CC(O)CCCN(C)N)C(O)CCCNNC(C)Cl,24,0.06874431954764672,0.6182687298849071,1,0.7097013441532886
CCC1NCC(C)N2CCCNC2C2CCC(CNCOC(C)C)C(C)C1SC2C,30,0.43408018104736595,0.40158461450931704,1,0.5723239149003584
CCC1NC(C(C)O)C(C)C(O)CC(CNC)CC1(C)C,21,0.6386930784930667,0.5327457740589812,1,0.684986449913797
CCC(N(C)N)C(C)(O)CF,11,0.46360581064219997,0.6112172054972828,1,0.6707131978763468
CC1(F)NC(O)CC(OCl)C2COC3(C)OON(Cl)C(OSOOO)CC1C(O)C23,30,0.10820352652159618,0.2727129492948542,0,0.08460881852758173
CCC(O)CCCC(CONC)OO,14,0.38746975989055027,0.6624952884480061,1,0.5043531074799
CCCCCC1CNCC(C(CC)CCC)NC(OCC)CCC(C(O)O)NC1O,30,0.2201932372522636,0.5097370027157042,1,0.8734781033408374
CCC1CCCCCCCN(CF)C(C(CC)N(N)O)C(C)C(C)(OCO)C1O,29,0.21682572911412176,0.510125751422883,1,0.9656168638075602
CC(O)SCCCCNNSC(C)(S)C(COC(C)C(C)(C)C)C(CSCCCN(CO)C(C)F)N(O)C(C)(O)NON,43,0.01613606807143561,0.4245999989825145,0,0.6706538274891513
CCC(F)NC(C)C1C(S)C(C)CCCC(C(C)C)CNCCC1C(O)O,27,0.26574337298184914,0.508423741951274,1,0.7126950349819954
CCC(CO)C(O)CCC(CCNCNC(C)C)C(O)C(CS)N(C)C,26,0.13281817388022518,0.5843198680756362,1,0.9376473524748652
CC(O)CN(CCN1CC(C)C(O)CC2CC(C)C2(CNSO)S1)CC1NCC(F)CC1C,33,0.22545964279031228,0.44263214457537564,1,0.8840895489330156
C=C(C(O)(NC(CCl)CCOCC)C(C)N(C(C)O)C(CCS)CNC)C(C)(CCC(NOC)N(O)O)N(O)SCC(F)(NCC(OC(C)C)C(C)SOC)C(O)NOC,60,0.004902778352687388,0.32049572833807183,0,0.71355603882209
CCCCCC(CCNC(C)O)COC(C)O,17,0.38508682154204,0.6981619307394638,1,0.7830662882823289
CCCCC(C)NC1C(C(CC)SC)CCC(S)N(O)N(C(N)C(CCCC)C(O)CC(CS)OC)CC(O)(C(CC)CCl)C(O)CC(C)N1O,51,0.05077811820223209,0.3372736751815543,0,0.91530150829392
CCC1C(O)C1C(CNC(C)O)C(C)(C)SOO,18,0.23303906540883243,0.5294988574094158,1,0.7013721996563769
CC1CC(CN)C2OC(C)CCCC(N(C)NCC(CF)OO)OC2N(C)C(O)C1,30,0.3445400444864155,0.4443151202385458,1,0.9394183135200483
CCSOCCCC(CNC(F)CCC(C)C)OCO,20,0.22336840997468504,0.6233369641216249,1,0.828573287181402
COSC(C)CCC(C)(SOCC(O)C(C)N)C(N)CNC(O)NCN,26,0.12577271014577243,0.47008747457616606,0,0.5351649971929819
NCC12CC1OSC1(Cl)CC(O)(ONC3CCC3)C3CC(N1)C(C3)O2,25,0.18475536147807015,0.29623097414921773,1,0.8598046993536804
CCC(O)CC(NSC)N(CC)C(CCNSOC)C(C)C(OC(C)C)N(C)OC,30,0.08614048984266734,0.49039352621793103,1,0.8921142436002096
CCC1CC(O)SOC(O)CC(CCCSC)N1C,19,0.6002666789596527,0.5181920634742646,1,0.7051546960046907
CCC(O)CC1NNCC(C)C2(CCCCC2N)C1C(O)N(CC1CC1OO)OF,30,0.17912445002708619,0.3996562563230877,1,0.9394183135200483
CCOC(NC(C)C(O)O)C(CCC(C)CC)C(C)C(O)Cl,22,0.3237692603664401,0.5653510576203309,1,0.7805466519157559
CCN(CCO)CC(C(O)CC(C)C)C(C)C(NC(OC)OCCC(C)C)C(O)O,30,0.203842795965263,0.5804503397524977,1,0.8171448485053391
CN1NSOSSON(CC2OC3CC(CC(Cl)CN3)N2O)CC1CC1(OO)CCC1OCl,33,0.0934210742747114,0.2316413774217134,0,0.2143218130017953
CC(C(OCC(CN)CCCSSO)SCC(CS)CN(O)F)C(Cl)(CO)C(O)O,30,0.01925269011218064,0.4609908339102388,0,0.2893055213994528
CC1CSC(C)(C2CCCCN2)NCC(CN)NCCCSC(C)(C)C1,26,0.5694774001338201,0.5061170137570525,1,0.47263083190096666
CCCNC(O)CCC(CC)N(CCC(CCCC(NCl)C(C)O)CCC(C)CC)NCNC(C)C(O)Cl,38,0.033943621032291774,0.5032795392779053,0,0.8255376657762771
COCCCC(CC(C)Cl)NCN(C)CC(CN(Cl)OO)SC,23,0.11099994555639271,0.5566366408410648,1,0.6705057523522884
CCCCCCC(OCO)C(O)C1CCC1O,17,0.4249620876243257,0.6628891243548186,1,0.4942342804209749
C=CC1=C=NN1C1SS1,9,0.4462035247085432,0.4807331615903227,1,0.09292032470487059
COC(N)N(CS)C1ONCCCCC(O)CCC(CCC(F)ON)O1,26,0.22555437336658443,0.46735195904371934,1,0.6034682677753851
CCOC1CCONC2CCCN2C1C(C)N(C)CC(C)N(C)O,24,0.6716253772985737,0.5473333810827241,1,0.9278774846120331
NC(OC1OC(O)CC2CC1SCS2)N(O)O,17,0.4188922052167638,0.38016435336934407,1,0.11166090466613646
CCN(CCC(OCCC(C)NC)C(C)CN(O)O)NCO,22,0.22922473885854458,0.5846155402357616,1,0.7760441505206602
CCC1CCC1C1(C)CCC(C)(C)C(C)CCNC(O)C(O)(O)CCC(C)ONC(CN(C)N(O)O)CC(N)C1,40,0.17929464459133745,0.4163110398180668,0,0.9687002542781549
CC(O)NC(O)C(C)C(CS)CC1OC(C)CN(C(C)N)CCS1,24,0.31501427992102227,0.5216317630963655,1,0.8466040522876045
CC1CCCC(F)OCCCC(O)CC(ON)CCC1,20,0.7287087061117425,0.6201428115010734,1,0.8020775409168018
CCNC(NC1CNC(F)NC(O)C(CC(O)C(C)C(C)C)C1)C1CCC(Cl)C1,29,0.18840150366040734,0.48715176085661605,1,0.8368159999261024
CCOC(CCN1CC(C(O)OF)S1)CC(F)CNC(C)O,22,0.3600635818853581,0.5157535212415367,1,0.5904365547890922
CSNC1SC(CCC(CCOO)OC(C)O)CC1C,20,0.2467910264198125,0.5136299717817117,1,0.6230988979528244
CC(C(CCN)CN(CC(F)CCO)N(N)C(C)O)C(N)OO,23,0.1049734404516056,0.514135644824227,1,0.47549912021689145
CC(Cl)CC1(O)C(C)CNNC(C2CO2)C(O)CC(C2OC(Cl)CC(N)NC2CCl)CC(S)C1O,35,0.132605909243256,0.34883706366979517,0,0.7461371746755481
CC(C)C1C(O)C(O)C(C)CC(C(O)=CSC(C)(C)N)C(C)C(C)CCC(CCCCl)=CSN1C,35,0.12050815935628646,0.45377509193847565,0,0.693142662973239
COC(CCCC(O)CC(C)F)NC1CCCC(N(O)S)NN1,23,0.20019022292774058,0.5239773175958998,1,0.7220105904450796
NCC1=CC(=C2C=CC=COO2)C(O)=CC=C1,17,0.6786712839016072,0.6429594954417523,1,0.7830662882823289
CC(Cl)CCCC(O)CCCC(C)CN,15,0.6040367041475828,0.7130538855696219,1,0.5751927491456349
CCCC(CC)C(NN)C(CO)N(C)C(O)CN(F)C(C)C,22,0.18447571155250758,0.563039581327914,1,0.8268631164588158
CNC1CC(CCCCl)C(OC(C)CC(CNC(C)Cl)C(C)CCOC(C)O)SN1C,31,0.12480126637957806,0.48510788373971536,1,0.853092190645694
CCOC(O)C(CCCONC(O)CC)SC(O)(O)C(C)NC(C)C(C)C(O)O,29,0.08223834820245023,0.5104688640123174,0,0.4945082067571518
CCCC(CC)CSN(CCC(Cl)CN(Cl)CC(CCl)ONC(O)OF)NOC,29,0.0759144233485787,0.46968880011163944,1,0.44721022180170483
CCCNN(CC(O)O)C(C)OCC(C)(C)CCNC,20,0.31003087906085514,0.6590073860848027,1,0.9626647908952273
CCC(CONC(CCN(C)CC(O)C(C(C)O)N(C)O)C(CC(O)SNOSN)OOO)C(O)C(C)C,38,0.017719831222883002,0.42468120447803226,0,0.37772970683306073
CCCC(CCN(C)SC)OCC(C)(C)NCC,18,0.5859369212035618,0.6742500815397732,1,0.6800554384954993
CCC1CC(C)C(CC)SC(CC(OC)OO)C(C(CN(N)O)OC)OC(CN(C)CC)(C(CC)CCC(CF)CCCC(O)CCCO)C(O)CO1,53,0.028918852769883662,0.3540931484570773,0,0.8441072147357852
CCOC(CCC(Cl)CC(C)(N)Cl)NC(O)C1CCCNCC(C)(C)C1,26,0.2514286651720902,0.550285419915101,1,0.7757861364494596
CCCC(O)CCSC(CONC(F)NOO)NN,19,0.0904772867300098,0.5355704080036907,1,0.1859454397016766
CCC(C(C)O)C(S)NCO,11,0.3598428788985905,0.5945330408908777,1,0.7213099278237374
CSC(CN1C(C)C1C)SNCC(O)NC1CCC(N(O)CC(C)O)CC(O)C(C)C1,31,0.10577291054371056,0.4900933481426232,1,0.9112238193834099
CCCCN(C(F)NCC(CC)CC)C(C)C(C(N)O)N(SC(C)C)C(CCCCCONC)CSC(SOO)C(N)CC,44,0.010337581242097675,0.46198639073364917,0,0.8574842538751726
CNC(CC(C)C)OCC(O)CCCOC,16,0.4420118011202104,0.7125274003433241,1,0.8068540484740334
CCC(CC)C(O)C(S)C(CCN(C)C)N(NSOC)C(N)CSOC(COO)C(C)C,32,0.04093935578973266,0.48428740689447103,0,0.7263737375831635
CCC1NC(C(O)Cl)CCCC(CF)C(C)(NCNC(C)O)CCNC(C(CC)N(C)F)CS1,34,0.1456067308668345,0.40630789158407626,0,0.7719687102264066
CCCC1(CSOC(CC)C(C)(C)F)CC(C)(O)C(C)(OC(OC(C)C)C(OC)C(Cl)C(O)OC)CC(SOOC)OC(C(N)(O)NCC)CC(C)N2CCC1CN2N,59,0.020011824917295286,0.41310075744339564,0,0.8729276459003478
CCCC(NC(O)C(C)C(C)CF)N(N)F,16,0.25866281127329843,0.5495639773690552,1,0.49553740063243634
C=C(C)CC1=NC(O)=NC(C(NCCCF)OC)C=C(S)C1CC(CNC(C)F)OCOC(C)O,35,0.06554928260421229,0.4497699040963384,1,0.9094760089610054
CCOCCCC(CCC(N)SF)OCCC(CCCC(CCO)SC1CC(C)N1CC)C(CNC(O)C(CN)C(C)(O)O)(NC(O)C(CC)CC)C(O)CCC(C)SC,60,0.028554632779348124,0.36307838475948806,0,0.9254321881909513
CNSNC1C(CCC(C)CNC(C)O)CCCN(F)OC(CCl)CC(CC(C)Cl)C1(C)N,33,0.11127842996345995,0.4122082932199057,1,0.7473012655412095
CSC(CCNN(C)C(C)(O)C(C)C)CCC(C)N(CO)NF,23,0.22801223048650981,0.5293037872430499,1,0.7846327211784289
CC(S)NCCC(O)C1CN2C(Cl)CCC2CC(N)CSC(CN)CCS1,27,0.180446146851897,0.44197089579742804,1,0.5590208918164494
CCC(CCN(O)C(C)CSC)C1NC(C(C)N)CSNC(CS)CCCC(NC)CN(C(S)CCCl)N1,38,0.06282885610164915,0.38901021065217173,0,0.49712062578364447
CCCNC1CCCCC(C)(C)CNC(C)SCN(O)C=C1C,23,0.7175990193707888,0.5840759744945568,1,0.6451410712748286
CNC1C(C(C)C)SCC(F)CC(C2NCCCO2)NC(Cl)CNC1C(C)(C)N,29,0.32659463987683557,0.4279944509640783,1,0.6794884616717455
CSN1C=C2C=CC=C2OC(CO)C1,14,0.6977557501944646,0.6002730125132525,1,0.8534586449256022
CCC(CNF)CNN1CCNCC(CCO)CCNCC(C)CC(NC)C(O)C1NC(O)CC,35,0.1255625832399425,0.4731340979033758,0,0.7804005686768755
C=CN(CCC(CCCC)OC)C(O)C(Cl)C(C)CCCN=C,23,0.2102728446098803,0.5739882021152596,1,0.732596928004576
CCCCC(O)CC1OCCC(NC)C2CCCC(F)C(CCN)CN1C2,27,0.5972808404256665,0.46128386605648125,1,0.7575030418859817
CCc1ccc(F)c(C(O)=NC(=O)c2c(C=COF)cnccc2=O)c1,26,0.5025967713970377,0.7334800567262599,1,0.8622094216178053
CCC(O)NC(CF)N(C)CNC(CCCC(F)CCCN(O)C(CC)CC)CNCC(N)(F)N(C)NN,38,0.03515421084776527,0.4931719299651166,0,0.47192699364166685
CCC(O)C(CCCC(O)C(O)N(CCCCO)CCON)C(C(S)S)N(CC(C)O)CC1CC1C,36,0.04261030298254607,0.5081240269834976,0,0.8991909274843616
CC(O)CCC(OC1COC(CNC(C)C)C1)C1CCCCN(C)C1,25,0.66444757483076,0.6241389498896049,1,0.7312132849329194
CCCC(CCF)C(C)NC,11,0.6303361419388505,0.69275319135051,1,0.36688034016180987
CC1NNSC(CO)C1NCN1CCC1S,16,0.34427955135933014,0.4819105106190029,1,0.2546825648914414
CC(N)NOCC1COCCN2CC(C)SCCCC(Cl)C(CCCNC(N)CNNC(NCl)C(C(C)C)CC(C)N2)SC1,44,0.08892735265558009,0.2910352695505016,0,0.5989143183140125
CCCC(CC)C(NC(O)C(CCOOO)CNC(C)O)C(F)CC,25,0.12312268727129355,0.545018029982517,1,0.8529537198350684
COC1OC2=CN(C)C(N(O)S)C(O)SCC(C)(C=CN(OC)C1C1CO1)CNC2,30,0.26462088161328784,0.3080263840393775,1,0.6535919126973428
CNCCCC(O)CN(O)C(CCO)C(O)C(CN(CC(N)OON)C(O)C(O)C(CCl)C(O)O)C(O)C(C)O,40,0.015933456721978184,0.43225984235249526,0,0.2946992197857611
CCNC(F)C(C)C(CCCC(O)Cl)CCC(O)F,19,0.4061460678301801,0.5780294805750059,1,0.6712286074104805
CCC(CNC1CCNNCC(SN)COC(O)CN(C(N)O)CC(C(O)O)NCCCC1O)C(C)(C)CC(NC)OCl,43,0.07888202870301378,0.3889354093592361,0,0.6941987299375023
CCN(CC)CC(C)C(C)C(CCCC(CCC(F)OC)NC(F)NC(C)N)C(C)N,31,0.1773877232575019,0.5280547121145927,1,0.6446391192619113
CCCC(CC1C(C)N2CC(C)C(CC)C2CCN1CC(O)O)ONN,26,0.27308481881493224,0.5333686873825473,1,0.9226496978792581
CNC1C(O)NN(SCC(OC(C)Cl)N2SCCC(Cl)CCCSCN2CC(N)Cl)CC(C)N1C,35,0.17487212739304792,0.364895256375488,0,0.35512168452871595
COC(SC)C1C(O)C1CN1CC(C)CN1,16,0.6869860054298284,0.49702060640965584,1,0.9228971351691992
CCON1SC2C(=N)C3=CC(=CC=C(C)C=C(C4=CC=NOO4)N1C2O)SC=C3CCl,31,0.3515887311227626,0.29066549102592387,1,0.844920225078601
CCC1CCC2CCN(O)CSCOC(Cl)N(CCNCC(C)Cl)C1CCCOC2ON,32,0.20276102234757432,0.400489317279407,1,0.8659662447120653
CCCC(CCF)NC1CC(CCN)ONCCCC(O)NNOC(C(C)CN(O)CF)O1,33,0.15525525199955567,0.4067747754199821,0,0.6887826617975114
COC1CCCC(O)N(C)CCN(N)CC1,16,0.6221232469860604,0.657733543472593,1,0.8724172150093586
CNCC(O)N(CN)CCOC(N)C(NC(CCF)CCCC(C)N)N(CC(C)N)C(C)O,33,0.08625827367460659,0.5022556822716893,0,0.5790136308085546
CCC1NC2CCC(CC(CCl)OC3CN3C)C(C)(C)C(OC)CC3CC3(CC)C(C)SC(O)C1N2,36,0.303227611397679,0.2975398188904365,1,0.7500712133802822
CCNC(C(C)C(N)N1SCC1CO)C(CCCSC)C(O)C(C)F,25,0.2780616110137514,0.5065292574279705,1,0.7968809418033865
COCC(N)CC1CCCN(C)COC1O,16,0.7130441539351948,0.6492580728378026,1,0.928683300755954
CCCC(C(C(O)CCCC(O)SO)C(CC)C(C)CCCOC(C)S)N(CC)C(CC)SC,34,0.05096589215220696,0.48619804049985516,0,0.623346883055484
CCCCCC(CC(C)F)CC(C)CCCOC(CC(C)C)C(C)(C)CCC(C)O,30,0.2085532339412312,0.626859103141008,1,0.2215872463257597
CCCN1C(O)C(N)C(SC(NOO)C(O)O)C1OCC(C)CCl,24,0.11627724471521987,0.48968749532370204,1,0.3730784959528564
CNCOC(COC)C(O)CC(C)N(C)CC(CC(CN)NNC)C(C)N(O)O,29,0.10499809692216494,0.508031183272005,0,0.6802159644110295
CCC1CCCC(C)CCCN(N)NCCC(O)NC1CCC(C)C,25,0.5811393372844825,0.5693086883623872,1,0.5751927223611359
CCC(CNC(NC(C)CN(F)OC)C(C)C(CN)CO)C(C)O,24,0.17329934494462343,0.5313573404091722,1,0.8968350746713862
CCC1CN(CC2CCOCN(C(C)C)C(C(N)C(C)C)CON2)SC1N(CO)SF,31,0.335683860300651,0.42023960795037557,1,0.7879787792246336
CC1NCC(O)OCN(CF)N2CCCC1CCN2,19,0.5871541705061171,0.4051878730703193,1,0.6772987282115523
NC1(N)NCCCC(CCF)CONC(F)CCN1,19,0.35121536994,0.5225456837680392,1,0.2807997194316806
CNCCC1C(O)NC2CC(C(CC(Cl)C3CS3)CCC1C(CS)CN(O)O)C(CCCC(F)NCl)NC(C(C)CN)CCC2C,46,0.025574874448912283,0.24681281914406858,0,0.8201582682059578
CCC1(O)CCCCC(CC(S)Cl)OC(C)C(O)N(O)C(C(O)CCC(C)(CF)C(C)N)C1N,34,0.17738615742730066,0.4238361799087098,0,0.9395465117381442
CC(N)CCC(CCCC(N)O)C(O)C(C)C(O)CN(O)F,22,0.17016764490282948,0.5640792627485358,1,0.8371772753644633
CCCC1C2C(F)CC(SC(O)Cl)C(NC2O)C1N(C)SC,22,0.3775051074355171,0.37830387766201845,1,0.6772580754289108
CCCCCN1C(NOCCOF)CC(O)CCSNC(CCl)N1C,25,0.2218257397490618,0.4852644189828335,1,0.6997376196358147
CCCN(NCN(C)C(O)S)C(O)CC(C(N)C(SC)C(CNC(CC)CCC(C)Cl)(SC)SC)C(O)C(CO)C(C)N,43,0.027828768153205022,0.40544127473068975,0,0.7426919104949867
CCONC1CC(CSC)CC(O)NCN(SO)NC(NS)C(CC)CC(CC(F)C(C)(O)CC)C(OC)C1,39,0.06642870234474575,0.365686829941762,0,0.8205905390806764
CCCCC(CCCl)CC1SNC(CCOSC(C)OC(C)(O)Cl)CC(OCC)CC(O)N(COC(C)N)C(S)CSN(C(CCC)COC)C(N)C(N)N1C(CC)CN,60,0.012217353448315156,0.2896540405567818,0,0.8387623864013604
COC1CNC23CCCCCC(C)C(CO)C4NC(O)C(C)CC(CCC(C5CCCC(CC5)C4O)C(O)N(C(O)CCN2)C(F)N(C)CC3)OC1,52,0.19580306576418788,0.32381486186636255,0,0.9199920495204036
C=CNCCC1CCOCCC(ONC(CCC)CCO)N(CC(C)(O)F)C(CCCC)C=NC1,35,0.18926634197071127,0.48125863997718343,1,0.9301235946495344
CCC1(C)C=C=C2N=C1C(CNCO)=C2C(=O)COOC,21,0.30051961766485574,0.4745494849386414,1,0.9073953696095991
CCC1CC2CC(F)SN3C4CCC(C)CCCC4SC(O)C(C)(C)C2NN(C2CCN(C(N)CCNC(C)(S)SC)CC2)C(C)C13,47,0.10524747964001087,0.24742852302790622,0,0.5852022061214728
CC(C)C(C(O)O)C1C2CC(Cl)CCCN(C)C3CC3NN(CN)NCC3CCC(CON1CN(Cl)CCO2)OO3,41,0.1283416145119291,0.255356714994214,0,0.7970866932308254
CCCCN(CO)SN1COC(N)C(C(O)CO)CNC(F)C(CS)NOC(C(C(N)CCCN(CO)OC)N(S)OCNO)C1,46,0.019262117704310865,0.3180967270150556,0,0.33781336141777835
COC(=N)C(OC(=CSC(C)(O)O)CN=CC(=CNC(=N)F)C=C1C(=O)CC1SN)C(O)=CC(C)(F)C(N=O)C(CN(O)SC)NC=N,48,0.00931019458795013,0.3362620175017257,0,0.4332296592567524
CCCC12CC(CCOC(N)(OC)N(CO)C3C(O)CCC(O)CCC(C)C3S1)CCC2C,33,0.446757677542687,0.3717676242289486,1,0.8263886931026123
CCCC1CCC(C)(N)C(C(NCCC(O)N(CO)C(O)CS)OCC(C)(CCCl)C2CCC(C)C(C)(ON)SNC2O)CCN1,46,0.03272125315417588,0.3801306975169065,0,0.9444147519969052
CC1(O)CN(C(C)(C)N)NC(O)C(CO)SN1,17,0.3221671397348363,0.5132512436005158,1,0.3152468811174467
CCC(O)CC(O)N(CCN(C)C(N)O)C(NSC)C(O)C(C)CCONO,28,0.057950059838614294,0.5012693870103404,0,0.5175169012839039
CCC1CC2CN(C)C(C)CCC(OC)C(CCNCN1C)CC(Cl)C(SNNF)CNO2,33,0.19242460093631109,0.35142190826921926,1,0.736943057333594
